2025-04-13 11:25:24,396 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:25:24,396 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:25:36,376 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:25:36,380 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:25:36,380 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:25:40,484 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:25:40,495 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:25:40,495 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:25:52,963 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:25:53,083 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:25:53,083 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:27:41,441 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:27:41,548 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:27:41,549 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:27:44,948 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:27:44,957 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:27:44,958 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:29:09,686 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:29:09,690 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:29:09,691 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:29:16,669 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:29:16,673 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:29:16,674 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:29:19,990 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:29:19,999 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:29:19,999 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
